Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures,hsdes_link,axon_link,Errors
29cead91,ba05wvaw0270,PreBoot,7a3b2133-6638-4455-9928-6146fbea0529,,29cead91-90a9-4c87-9033-f8bfce605b4b,,https://axonsv.app.intel.com/apps/record-viewer/7a3b2133-6638-4455-9928-6146fbea0529,"['HW', 'HW.CORR', 'HW.MCE', 'HW.MCE.IIO', 'HW.ERR', 'HW.MCE.PCU', 'HW.MCE.CHA']",,,"['mscod: MCE when MCIP bit is set-Error signaled by the core and logged in Ubox. Check the core for more details.', 'Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x19']"
eabc0733,ba05wvaw0287,Test,5edeaf7d-3acd-c39c-2a15-04e270216d2f,,eabc0733-bc49-4c98-ad43-55672862ef14,16025700742.0,https://axonsv.app.intel.com/apps/record-viewer/5edeaf7d-3acd-c39c-2a15-04e270216d2f,"['HW.CORR', 'HW.MCE.IIO', 'HW', 'HW.MCE', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/16025700742,https://axon.intel.com/app/view/5edeaf7d-3acd-c39c-2a15-04e270216d2f,['mscod: SW triple fault shutdown-Error signaled by the core and logged in Ubox. Check the core for more details.']
1d87cb91,ba05wvaw0276,Test,c1a41de7-2686-4ad6-8b7b-b9c3c5acb323,NAC,1d87cb91-b685-4946-bfa1-d4cf07193441,,https://axonsv.app.intel.com/apps/record-viewer/c1a41de7-2686-4ad6-8b7b-b9c3c5acb323,"['HW.MCE', 'HW.ERR', 'HW.CORR', 'HW.MCE.PCU', 'HW']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x9']
Verification_failed,ba05wvaw0287,Test,45ea08da-8376-4c24-ee72-2e0fb1e6d7f8,,48539c4b-0faa-4854-8555-6014ca2f4166,,https://axonsv.app.intel.com/apps/record-viewer/45ea08da-8376-4c24-ee72-2e0fb1e6d7f8,"['HW.MCE', 'HW', 'HW.MCE.IIO', 'PMX_hwpm_Focus_silicon', 'HW.ERR', 'HW.CORR']",,,['mscod: SW triple fault shutdown-Error signaled by the core and logged in Ubox. Check the core for more details.']
32defa8e,ba05wvaw0925,Test,8709634b-49d7-9588-332d-66f8c8ed8cac,,32defa8e-e748-4af3-834e-30522d846c48,,https://axonsv.app.intel.com/apps/record-viewer/8709634b-49d7-9588-332d-66f8c8ed8cac,"['HW.CORR', 'HW', 'HW.MCE', 'HW.ERR']",,,"['Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x0', 'Merge Bank9-LLC0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:9 and  MCA BANK_INDEX:0x7', 'Merge Bank11-MSE signaled an MCA to Ubox; Check mc_status of MCA BANKID:11 and  MCA BANK_INDEX:0x0']"
dd7e6b89,ba05wvaw0277,Test,fc3cddd6-3575-4789-ab72-e202e7253e04,,dd7e6b89-7ac5-49b9-a688-1ec98d04df40,,https://axonsv.app.intel.com/apps/record-viewer/fc3cddd6-3575-4789-ab72-e202e7253e04,"['HW.ERR', 'HW', 'HW.CORR', 'HW.MCE.CHA', 'HW.MCE']",,,"['Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x17', 'LOCK Hard Hang, did not return to idle in 1s']"
e5a356da,ba05wvaw0277,Test,b9438340-b766-4a70-9b58-e9189f289b22,,e5a356da-3f89-416b-ba5c-89b5c1b0b8a5,,https://axonsv.app.intel.com/apps/record-viewer/b9438340-b766-4a70-9b58-e9189f289b22,"['HW.CORR', 'HW.ERR', 'HW.MCE', 'HW']",,,"['LOCK Hard Hang, did not return to idle in 1s']"
KeyError_6,ba05wvaw0286,Test,e08b81aa-5d32-d555-b272-444217142fe8,,5df3a726-c348-49d3-b0fb-ab7ffa2740b2,,https://axonsv.app.intel.com/apps/record-viewer/e08b81aa-5d32-d555-b272-444217142fe8,"['HW.ERR', 'HW', 'PMX_thermal_Focus_silicon', 'HW.CORR', 'HW.MCE', 'HW.MCE.IIO']",,,['mscod: SW triple fault shutdown-Error signaled by the core and logged in Ubox. Check the core for more details.']
c28d7b8f,ba05wvaw0297,Test,a8f32ca1-9c0b-43b2-afa1-8d73c86c0652,,c28d7b8f-4b6d-488a-b1aa-2dfe5fd06d9c,,https://axonsv.app.intel.com/apps/record-viewer/a8f32ca1-9c0b-43b2-afa1-8d73c86c0652,"['HW.MCE.PCU', 'HW', 'HW.CORR', 'HW.MCE', 'HW.ERR']",,,['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x9']
faf80adf,ba05wvaw0272,Test,84e358f8-7e98-4d82-9b00-9565e5d1b48d,,faf80adf-5346-4c1e-a193-8fdcaecbdb8f,,https://axonsv.app.intel.com/apps/record-viewer/84e358f8-7e98-4d82-9b00-9565e5d1b48d,"['HW.MCE.IIO', 'HW', 'HW.MCE.CHA', 'HW.MCE', 'HW.CORR', 'HW.ERR']",,,"['mscod: MCE when MCIP bit is set-Error signaled by the core and logged in Ubox. Check the core for more details.', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x1']"
KeyError_6,ba05wvaw0288,Test,f7a05694-bac5-6157-382a-51e1c37003f0,,cddb4028-4356-4d8f-9c89-3d15d735a8f9,16025700742.0,https://axonsv.app.intel.com/apps/record-viewer/f7a05694-bac5-6157-382a-51e1c37003f0,"['HW.ERR', 'PMX_throttleCross_silicon_SK4S1_C', 'HW.CORR', 'HW.MCE', 'HW', 'HW.MCE.IIO']",https://hsdes.intel.com/appstore/article/#/16025700742,https://axon.intel.com/app/view/f7a05694-bac5-6157-382a-51e1c37003f0,['mscod: MCE when MCIP bit is set-Error signaled by the core and logged in Ubox. Check the core for more details.']
37242e55,ba05wvaw0263,PreTest,852270c0-05b7-4d76-a4f8-065a89a16d87,,37242e55-373b-4dd0-b392-84dfdfabf275,,https://axonsv.app.intel.com/apps/record-viewer/852270c0-05b7-4d76-a4f8-065a89a16d87,"['HW.MCE', 'HW.CFG.ERR', 'HW.ERR', 'HW', 'HW.CORR']",,,"['Merge Bank13-DDR_MCCHAN0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:13 and  MCA BANK_INDEX:0x0', 'Merge Bank14-DDR_MCCHAN1 signaled an MCA to Ubox; Check mc_status of MCA BANKID:14 and  MCA BANK_INDEX:0x0']"
231e39db,ba05wvaw0277,Test,17c0bc8b-661a-4ef1-ab1c-41172ffc9bad,,231e39db-8d1f-429d-97d4-b1a7e81d36ee,,https://axonsv.app.intel.com/apps/record-viewer/17c0bc8b-661a-4ef1-ab1c-41172ffc9bad,"['HW.MCE.CHA', 'HW', 'HW.MCE', 'HW.ERR', 'HW.CORR']",,,"['Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0xa', 'LOCK Hard Hang, did not return to idle in 1s']"
